Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,140421.95,131299.34707158108,9122.602928418928,0.06496564766704158
IME,249630.12000000002,239560.64986375612,10069.470136243908,0.04033756077289034
JL,262262.7,262262.70000000007,-5.820766091346741e-11,-2.2194410761983082e-16
LN,134124.93,132331.37999999995,1793.5500000000466,0.013372234378799279
SD,0,0,,
JB,0,0,,
