STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
0.0,0.0,9423.392444490397,14168.375,0.0,0.0,10425.0
0.0,0.0,8901.5,14342.755000000001,0.0,0.0,10425.0
0.0,0.0,8901.5,14081.185000000001,0.0,0.0,10425.0
0.0,0.0,8901.5,13470.855,0.0,0.0,10425.0
0.0,0.0,9603.87917700271,13122.095,0.0,0.0,10425.0
1025.206279037504,293.645,11790.0,10462.8,0.0,-1.1368683772161603e-12,10425.0
1440.9104723461512,1112.76,11790.0,10462.8,0.0,766.4742272000015,10425.0
0.0,2302.795,11093.683629546147,11639.865,0.0,0.0,10425.0
0.0,3307.370000000001,11776.78764493818,10942.345,0.0,0.0,10425.0
1521.7913996750394,4095.5750000000003,11790.0,10244.824999999999,0.0,242.24742272000003,10425.0
677.929649267583,5022.875,9552.008399913562,11901.435000000001,0.0,1695.7819590399997,10425.0
0.0,6042.904999999999,7048.225,17525.190000000002,0.0,0.0,10425.0
0.0,7294.759999999998,7048.225,24282.415,0.0,0.0,9124.954706452276
0.0,7464.764999999999,7048.225,29862.574999999997,0.0,0.0,8415.659640250382
0.0,6537.465,7048.225,32521.87,0.0,0.0,7274.785165353292
0.0,5192.879999999997,7048.225,33262.985,0.0,0.0,8319.889575861936
0.0,3570.105,7048.225,33350.175,0.0,0.0,8605.811823996875
0.0,1823.6899999999987,7626.475,30385.714999999997,0.0,0.0,10425.0
0.0,463.65,7626.475,22538.615,0.0,484.49484543999984,10425.0
0.0,0.0,7626.475,20184.485,0.0,0.0,10425.0
0.0,0.0,8167.4214914552085,19268.99,0.0,242.2474227199998,10425.0
0.0,0.0,10854.615841333172,18004.735,0.0,1840.0,10425.0
0.0,0.0,11999.777751967424,16086.555,0.0,97.97938176000022,10425.0
0.0,0.0,10841.023473727426,14560.730000000001,0.0,0.0,10425.0
0.0,0.0,10433.253613594345,13252.88,0.0,0.0,10425.0
0.0,0.0,10892.031423340015,11857.84,0.0,0.0,10425.0
0.0,0.0,10786.036963340017,10985.94,0.0,0.0,10425.0
0.0,0.0,11439.96196334002,10332.015,0.0,0.0,10425.0
0.0,0.0,12006.69696334002,9765.28,0.0,0.0,10425.0
405.2899471131757,664.5649999999999,15481.0,5362.1849999999995,0.0,242.2474227199998,10425.0
180.9265208132937,2163.7000000000003,15481.0,4926.235000000001,0.0,1720.0946775408363,10425.0
0.0,4234.67,15363.371332912497,4446.6900000000005,0.0,0.0,10425.0
52.318379659170205,6382.915,15481.0,3836.3599999999997,0.0,0.0,10425.0
