Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,158479.62208512353,603075.3717037067,1.0516366877723688e6,696463.4843492788,0.0,64354.83866279995,
IME,272134.78457936307,741242.6101132075,2.7680447573864018e6,1.1043026626531323e6,,6596.17185024,
JL,72359.718349265,480959.5349745764,948215.6717404309,851819.8083074673,,342519.7244918403,
LN,87912.54997114101,519658.92000000004,2.8211527214119695e6,881447.3049999997,0.0,72198.83659968,1.741568923895543e6
SD,,,0.0,,,,
JB,,,0.0,,,,
