Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,90984.6,2.265290932204829e6,246346.79740272192,21675.582954389993,32103.792671999974,
IME,23682.553828485277,63463.6356205795,1.5366643065726997e6,996253.8950619631,,13243.768572623469,
JL,1978.9752459385604,71743.10000000005,1.659773436407417e6,297414.6000000001,,58725.06492551997,
LN,3374.657406517763,124906.18000000002,2.192094282843182e6,644634.48,5530.0,50767.25304000001,890135.4457523718
SD,,,0.0,,,,
JB,,,0.0,,,,
