Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.7883536617052378e6,5.092296123686253e6,3.031065886498865e6,712.0,187145.79021510406,0.0
IME,2.296033676616265e6,6.374923618584782e6,1.0023564929426836e7,0.0,29917.987891200013,0.0
JL,1.346774929440764e6,3.507705194745602e6,5.086084495311883e6,0.0,744861.4192308418,0.0
LN,1.8337093223316737e6,8.704846190983558e6,8.083978824882409e6,150.0,162790.26806784002,6.72343886044896e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
