Region,Week1,Week2,Week3,Week4
HL,0.08638449770240118,0.15313213767165634,0.2475249220076956,0.05349371660159412
IME,0.10933259276543188,0.26795888707518156,0.1715937281013966,0.1248937632007475
JL,0.23136736364297836,0.4389569640353437,0.31520726520535713,0.12953339034687644
LN,0.0010810109773968502,0.00011078654435474315,0.0010559660934336488,0.00101162274365528
SD,,,,
JB,,,,
