Region,Week1,Week2,Week3,Week4
HL,0.11588186806722413,0.15452020621759613,0.20123121390899545,0.07355098776294122
IME,0.3163144989895052,0.33441491305006227,0.2493364646205465,0.1626287972965159
JL,0.2488792760692885,0.4937242082798912,0.27500937317631047,0.1460375636247989
LN,0.0009688187657488883,0.0,0.00440893846327737,1.376760961595066e-16
SD,,,,
JB,,,,
