Path,Total
HL_to_IME,-2626.001843162407
HL_to_JL,996.3593653319466
IME_to_JL,-1026.8258495455925
IME_to_LN,3830.2763646862263
JL_to_LN,1395.5190206346756
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
