Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,119660.49423553,1.9852382854341746e6,380589.4199952305,21335.84301492,32103.79267199999,
IME,36368.907136089714,61837.776,918594.2534044642,1.479613180713354e6,,13377.787251997725,
JL,1469.391229851205,119785.19999999998,1.2245659155783907e6,531620.9500000001,,58725.06492552,
LN,3044.9054578439973,156841.36,1.9194671089101424e6,662178.6599999999,5500.0,50767.253039999996,881012.7085939004
SD,,,0.0,,,,
JB,,,0.0,,,,
