,hour,tech,dispatch,zone,period
0,1,net_export,-11451.30690831454,ime,2021 week 1
1,2,net_export,-11451.30690831454,ime,2021 week 1
2,3,net_export,-11465.542613383379,ime,2021 week 1
3,4,net_export,-11521.952305121747,ime,2021 week 1
4,5,net_export,-11570.709453808768,ime,2021 week 1
5,6,net_export,-12197.366851084884,ime,2021 week 1
6,7,net_export,-12444.450900082813,ime,2021 week 1
7,8,net_export,-12444.450900082813,ime,2021 week 1
8,9,net_export,-12486.166938268814,ime,2021 week 1
9,10,net_export,-12386.149090016752,ime,2021 week 1
10,11,net_export,-12828.532164044704,ime,2021 week 1
11,12,net_export,-12040.177368666806,ime,2021 week 1
12,13,net_export,-12040.177368666806,ime,2021 week 1
13,14,net_export,-12429.281345439806,ime,2021 week 1
14,15,net_export,-12471.576198047362,ime,2021 week 1
15,16,net_export,-12344.43305183075,ime,2021 week 1
16,17,net_export,-12686.758951204925,ime,2021 week 1
17,18,net_export,-12829.071652064542,ime,2021 week 1
18,19,net_export,-12829.071652064542,ime,2021 week 1
19,20,net_export,-12829.071652064542,ime,2021 week 1
20,21,net_export,-12829.071652064542,ime,2021 week 1
21,22,net_export,-12444.450900082813,ime,2021 week 1
22,23,net_export,-11913.034222450198,ime,2021 week 1
23,24,net_export,-11808.262874311886,ime,2021 week 1
24,25,net_export,-11625.767325920326,ime,2021 week 1
25,26,net_export,-11661.85798101778,ime,2021 week 1
26,27,net_export,-11661.85798101778,ime,2021 week 1
27,28,net_export,-11661.85798101778,ime,2021 week 1
28,29,net_export,-11661.85798101778,ime,2021 week 1
29,30,net_export,-12060.360571130443,ime,2021 week 1
30,31,net_export,-12313.401482290608,ime,2021 week 1
31,32,net_export,-12313.401482290608,ime,2021 week 1
32,33,net_export,-12525.694289142872,ime,2021 week 1
33,34,net_export,-12581.330289375783,ime,2021 week 1
34,35,net_export,-13100.370071242962,ime,2021 week 1
35,36,net_export,-12824.681381925047,ime,2021 week 1
36,37,net_export,-12558.635833155642,ime,2021 week 1
37,38,net_export,-13291.280224061933,ime,2021 week 1
38,39,net_export,-13387.714321641264,ime,2021 week 1
39,40,net_export,-13421.218206677942,ime,2021 week 1
40,41,net_export,-12560.072116894236,ime,2021 week 1
41,42,net_export,-12706.505214605135,ime,2021 week 1
42,43,net_export,-12706.505214605135,ime,2021 week 1
43,44,net_export,-12706.505214605135,ime,2021 week 1
44,45,net_export,-12706.505214605135,ime,2021 week 1
45,46,net_export,-12313.401482290608,ime,2021 week 1
46,47,net_export,-12134.64677515185,ime,2021 week 1
47,48,net_export,-12028.038961702583,ime,2021 week 1
48,49,net_export,-11509.350226526816,ime,2021 week 1
49,50,net_export,-11509.350226526816,ime,2021 week 1
50,51,net_export,-11509.350226526816,ime,2021 week 1
51,52,net_export,-11509.350226526816,ime,2021 week 1
52,53,net_export,-11509.350226526816,ime,2021 week 1
53,54,net_export,-11879.015354014105,ime,2021 week 1
54,55,net_export,-12132.419336118199,ime,2021 week 1
55,56,net_export,-12132.419336118199,ime,2021 week 1
56,57,net_export,-12166.600186701198,ime,2021 week 1
57,58,net_export,-12064.662382337217,ime,2021 week 1
58,59,net_export,-12522.799126323298,ime,2021 week 1
59,60,net_export,-11780.644581708544,ime,2021 week 1
60,61,net_export,-11780.644581708544,ime,2021 week 1
61,62,net_export,-12115.449061719544,ime,2021 week 1
62,63,net_export,-12158.917385810293,ime,2021 week 1
63,64,net_export,-12030.481531754218,ime,2021 week 1
64,65,net_export,-12370.460833598561,ime,2021 week 1
65,66,net_export,-12515.866962053293,ime,2021 week 1
66,67,net_export,-12515.866962053293,ime,2021 week 1
67,68,net_export,-12515.866962053293,ime,2021 week 1
68,69,net_export,-12515.866962053293,ime,2021 week 1
69,70,net_export,-12132.419336118199,ime,2021 week 1
