Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,346209.05,341132.27592946496,5076.774070535001,0.014663897637958917
IME,1.2869796239999998e6,1.2762957220922827e6,10683.901907717183,0.008301531514936544
JL,400272.9099999999,400272.9099999999,0.0,0.0
LN,737110.5899999999,737110.59,-2.9103830456733704e-11,-3.9483668870818567e-17
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
