Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,224640.05,222324.9121238948,2315.1378761051747,0.010305988963700706
IME,1.2013974e6,1.1951763735843007e6,6221.026415699162,0.0051781587139269345
JL,279532.74999999994,279532.75,-5.820766091346741e-11,-2.0823199039635756e-16
LN,577186.1299999999,577186.13,-1.1641532182693481e-10,-2.0169459343545701e-16
SD,0,0,,
JB,0,0,,
