Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,319173.75,319173.75,2.9103830456733704e-11,9.1184912470821e-17
IME,1.188250344e6,1.1492407662480643e6,39009.57775193571,0.03282942685345076
JL,491177.70000000007,491177.70000000007,1.4551915228366852e-11,2.9626579603200327e-17
LN,560226.6300000001,560226.6300000001,0.0,0.0
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
