Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.7794690194884422e6,5.091803902155099e6,3.0362411990381717e6,712.0000000000002,190038.70129599993,0.0
IME,2.3405007828518027e6,6.39648103843178e6,9.974675082609147e6,0.0,29849.39187520001,0.0
JL,1.3403680528170455e6,3.486600395036177e6,5.094992130528359e6,0.0,745924.0476357806,0.0
LN,1.8320784603257312e6,8.712140628246304e6,8.089916486052668e6,150.0,162790.26806784002,6.720140146079181e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
