Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,687082.5510340537,0.12317769922060558
IME,1.5163926692999998e7,2.644194131966858e6,0.17437397222366396
JL,9.363135e6,2.8063472918164036e6,0.2997230406072756
LN,9.926800915000001e6,1908.04017430963,0.0001922109842483559
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,6.139532014991624e6,0.1533662168326603
