Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,-4.0723704144614916e-16,-2.9755323259500467e-16,-4.20321630193285e-17,0.0022263355811480605,-3.7218037977339985e-16,-5.652852626362737e-17,-4.610729574953752e-16,-3.050366499596399e-16,-2.6810976591601717e-16,-5.214240949249228e-16,0.0056215705016435915,0.004654451476144806
IME,1.805854968893353e-16,2.7499409319313186e-16,-3.6182491053000486e-16,0.004032460451502118,-2.1155875600178044e-16,0.001782319608643624,9.873553417587916e-16,-1.5465665028938174e-16,3.730479245873755e-16,-1.286158786044892e-16,-2.3268361817446287e-16,0.001308834360985917
JL,-1.374608360917674e-16,-1.7334397376390384e-16,0.0,-1.1268589935156845e-16,-3.54093333248172e-16,1.0210231683074339e-16,2.0439227151079802e-16,3.518863517589548e-16,-5.5190620393355885e-17,-1.34035411502027e-16,2.9626579603200327e-17,7.205592623373873e-5
LN,9.069426784436227e-17,1.1353970622886461e-16,7.896733774163713e-17,1.0661184653656082e-16,-4.498609571532498e-16,0.0,3.427121289070763e-16,1.3054847345329366e-16,3.466012133688199e-16,0.0,0.0,0.00011881492310987755
SD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
