hour,tech,dispatch,zone,period
1,net_export,-1908.6169444636,hl,2021 week 5
2,net_export,-1331.7759015249994,hl,2021 week 5
3,net_export,-842.402024025,hl,2021 week 5
4,net_export,-402.79498152500065,hl,2021 week 5
5,net_export,-242.42971378439893,hl,2021 week 5
6,net_export,-1e-10,hl,2021 week 5
7,net_export,-301.6443946668792,hl,2021 week 5
8,net_export,-454.8129621886009,hl,2021 week 5
9,net_export,-773.4166637985993,hl,2021 week 5
10,net_export,-828.3530659448986,hl,2021 week 5
11,net_export,-273.5461818780137,hl,2021 week 5
12,net_export,-372.0877421343859,hl,2021 week 5
13,net_export,-819.163470949599,hl,2021 week 5
14,net_export,-613.3371192786008,hl,2021 week 5
15,net_export,-433.24703568360025,hl,2021 week 5
16,net_export,-208.1617125542493,hl,2021 week 5
17,net_export,-1e-10,hl,2021 week 5
18,net_export,-241.36743891112397,hl,2021 week 5
19,net_export,-1312.943372288093,hl,2021 week 5
20,net_export,-1573.7917504201428,hl,2021 week 5
21,net_export,-995.5670642034596,hl,2021 week 5
22,net_export,-1529.4058230520357,hl,2021 week 5
23,net_export,-59.69446631730108,hl,2021 week 5
24,net_export,-1e-10,hl,2021 week 5
25,net_export,-1e-10,hl,2021 week 5
26,net_export,-1e-10,hl,2021 week 5
27,net_export,-1e-10,hl,2021 week 5
28,net_export,-1e-10,hl,2021 week 5
29,net_export,-1e-10,hl,2021 week 5
30,net_export,-1e-10,hl,2021 week 5
31,net_export,-1e-10,hl,2021 week 5
32,net_export,-1e-10,hl,2021 week 5
33,net_export,-1e-10,hl,2021 week 5
34,net_export,-1e-10,hl,2021 week 5
35,net_export,-1e-10,hl,2021 week 5
36,net_export,-1e-10,hl,2021 week 5
37,net_export,-1e-10,hl,2021 week 5
38,net_export,-1e-10,hl,2021 week 5
39,net_export,-1e-10,hl,2021 week 5
40,net_export,-1e-10,hl,2021 week 5
41,net_export,-1e-10,hl,2021 week 5
42,net_export,-1e-10,hl,2021 week 5
43,net_export,-1e-10,hl,2021 week 5
44,net_export,-1e-10,hl,2021 week 5
45,net_export,-1e-10,hl,2021 week 5
46,net_export,-1e-10,hl,2021 week 5
47,net_export,-1e-10,hl,2021 week 5
48,net_export,-1e-10,hl,2021 week 5
49,net_export,-1e-10,hl,2021 week 5
50,net_export,-1e-10,hl,2021 week 5
51,net_export,-1e-10,hl,2021 week 5
52,net_export,-1e-10,hl,2021 week 5
53,net_export,-1e-10,hl,2021 week 5
54,net_export,-1e-10,hl,2021 week 5
55,net_export,-1e-10,hl,2021 week 5
56,net_export,-1e-10,hl,2021 week 5
57,net_export,-1e-10,hl,2021 week 5
58,net_export,-1e-10,hl,2021 week 5
59,net_export,-1e-10,hl,2021 week 5
60,net_export,-1e-10,hl,2021 week 5
61,net_export,-1e-10,hl,2021 week 5
62,net_export,-1e-10,hl,2021 week 5
63,net_export,-1e-10,hl,2021 week 5
64,net_export,-1e-10,hl,2021 week 5
65,net_export,-1e-10,hl,2021 week 5
66,net_export,-1e-10,hl,2021 week 5
67,net_export,-1e-10,hl,2021 week 5
68,net_export,-1e-10,hl,2021 week 5
69,net_export,-1e-10,hl,2021 week 5
70,net_export,-1e-10,hl,2021 week 5
71,net_export,-1e-10,hl,2021 week 5
72,net_export,-121.96119721500024,hl,2021 week 5
73,net_export,-222.22530854999985,hl,2021 week 5
74,net_export,-1e-10,hl,2021 week 5
