,hour,tech,dispatch,zone,period
0,1,net_export,-1e-10,jl,2021 week 5
1,2,net_export,-1e-10,jl,2021 week 5
2,3,net_export,-1e-10,jl,2021 week 5
3,4,net_export,-1e-10,jl,2021 week 5
4,5,net_export,-1e-10,jl,2021 week 5
5,6,net_export,-1e-10,jl,2021 week 5
6,7,net_export,-3.9643484754217297,jl,2021 week 5
7,8,net_export,-765.5188317037339,jl,2021 week 5
8,9,net_export,-2072.701210752699,jl,2021 week 5
9,10,net_export,-3415.091210499468,jl,2021 week 5
10,11,net_export,-5010.679946436002,jl,2021 week 5
11,12,net_export,-3554.3439993967395,jl,2021 week 5
12,13,net_export,-1203.280269562957,jl,2021 week 5
13,14,net_export,-1941.7089552412663,jl,2021 week 5
14,15,net_export,-2235.07350671201,jl,2021 week 5
15,16,net_export,-2942.382107959788,jl,2021 week 5
16,17,net_export,-4777.528814746693,jl,2021 week 5
17,18,net_export,-3402.1336533125123,jl,2021 week 5
18,19,net_export,-1844.5634661506615,jl,2021 week 5
19,20,net_export,-1554.3134629443925,jl,2021 week 5
20,21,net_export,-2346.261704420513,jl,2021 week 5
21,22,net_export,-2759.5057816862522,jl,2021 week 5
22,23,net_export,-2276.801573598984,jl,2021 week 5
23,24,net_export,-2302.062990796974,jl,2021 week 5
24,25,net_export,-1272.9155233900012,jl,2021 week 5
25,26,net_export,-1021.8163474749998,jl,2021 week 5
26,27,net_export,-810.1762108032946,jl,2021 week 5
27,28,net_export,-717.4305524750002,jl,2021 week 5
28,29,net_export,-774.0582652315787,jl,2021 week 5
29,30,net_export,-835.1809778369745,jl,2021 week 5
30,31,net_export,-1985.543974155452,jl,2021 week 5
31,32,net_export,-1462.7403579444183,jl,2021 week 5
32,33,net_export,-1454.3478759827233,jl,2021 week 5
33,34,net_export,-1478.0183918709413,jl,2021 week 5
34,35,net_export,-2446.5326678897363,jl,2021 week 5
35,36,net_export,-685.2253612049996,jl,2021 week 5
36,37,net_export,-593.0696832524284,jl,2021 week 5
37,38,net_export,-274.63996931000077,jl,2021 week 5
