Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,273693.64999999997,271781.53458975273,1912.1154102472647,0.006986334576075349
IME,825411.2759999998,819607.7122672726,5803.563732727242,0.0070311175791681856
JL,287673.88999999996,287454.44000000006,219.44999999990978,0.0007628429538736025
LN,452866.18000000005,450214.0983399708,2652.0816600292164,0.005856214875726017
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
