,hour,tech,dispatch,zone,period
0,1,net_export,-9833.895480998955,ime,2021 week 5
1,2,net_export,-9557.163450440115,ime,2021 week 5
2,3,net_export,-9714.113920927906,ime,2021 week 5
3,4,net_export,-9880.869833477067,ime,2021 week 5
4,5,net_export,-10406.193256593899,ime,2021 week 5
5,6,net_export,-8490.540858942533,ime,2021 week 5
6,7,net_export,-7470.766966253175,ime,2021 week 5
7,8,net_export,-6473.540310177675,ime,2021 week 5
8,9,net_export,-5498.810419893674,ime,2021 week 5
9,10,net_export,-4971.616909880486,ime,2021 week 5
10,11,net_export,-4329.664058753982,ime,2021 week 5
11,12,net_export,-5490.28776459947,ime,2021 week 5
12,13,net_export,-6530.954971696476,ime,2021 week 5
13,14,net_export,-6453.427482973477,ime,2021 week 5
14,15,net_export,-6432.796485500978,ime,2021 week 5
15,16,net_export,-6038.254620325739,ime,2021 week 5
16,17,net_export,-5510.702785604413,ime,2021 week 5
17,18,net_export,-5137.880693175635,ime,2021 week 5
18,19,net_export,-5354.999299300132,ime,2021 week 5
19,20,net_export,-5380.2267883166305,ime,2021 week 5
20,21,net_export,-5767.404990859132,ime,2021 week 5
21,22,net_export,-6258.009997350269,ime,2021 week 5
22,23,net_export,-6851.977472889674,ime,2021 week 5
23,24,net_export,-7423.301601872114,ime,2021 week 5
24,25,net_export,-7718.420181674381,ime,2021 week 5
25,26,net_export,-7927.070554866792,ime,2021 week 5
26,27,net_export,-7998.8836801397465,ime,2021 week 5
27,28,net_export,-8195.422773038228,ime,2021 week 5
28,29,net_export,-8445.952903707162,ime,2021 week 5
29,30,net_export,-7491.580675789934,ime,2021 week 5
30,31,net_export,-6363.286850516122,ime,2021 week 5
31,32,net_export,-5946.301928811252,ime,2021 week 5
32,33,net_export,-6002.554929069369,ime,2021 week 5
33,34,net_export,-6121.078538588099,ime,2021 week 5
34,35,net_export,-5781.664372448831,ime,2021 week 5
35,36,net_export,-7225.512528030853,ime,2021 week 5
36,37,net_export,-8058.220445589563,ime,2021 week 5
37,38,net_export,-8581.465153948682,ime,2021 week 5
38,39,net_export,-9433.569957123322,ime,2021 week 5
39,40,net_export,-9882.047688493303,ime,2021 week 5
40,41,net_export,-9952.28000607682,ime,2021 week 5
41,42,net_export,-10897.429456747443,ime,2021 week 5
42,43,net_export,-13367.157024997088,ime,2021 week 5
43,44,net_export,-13094.485941879031,ime,2021 week 5
44,45,net_export,-11838.081721113336,ime,2021 week 5
45,46,net_export,-10461.556870754994,ime,2021 week 5
46,47,net_export,-8848.935567528657,ime,2021 week 5
47,48,net_export,-7527.249846854826,ime,2021 week 5
48,49,net_export,-6778.169864992181,ime,2021 week 5
49,50,net_export,-6832.706442588838,ime,2021 week 5
50,51,net_export,-6886.365801406475,ime,2021 week 5
51,52,net_export,-8207.69711225714,ime,2021 week 5
52,53,net_export,-10241.339846627525,ime,2021 week 5
53,54,net_export,-9984.735006926627,ime,2021 week 5
54,55,net_export,-8504.481224244824,ime,2021 week 5
55,56,net_export,-7453.542586372663,ime,2021 week 5
56,57,net_export,-8403.452980454927,ime,2021 week 5
57,58,net_export,-9020.602930435005,ime,2021 week 5
58,59,net_export,-8262.625439275187,ime,2021 week 5
59,60,net_export,-9408.220746345705,ime,2021 week 5
60,61,net_export,-10902.70303749278,ime,2021 week 5
61,62,net_export,-12775.204000126576,ime,2021 week 5
62,63,net_export,-14013.745856375072,ime,2021 week 5
63,64,net_export,-13468.280422961801,ime,2021 week 5
64,65,net_export,-11807.240590702806,ime,2021 week 5
65,66,net_export,-9422.978437773541,ime,2021 week 5
66,67,net_export,-7740.235682731418,ime,2021 week 5
67,68,net_export,-5974.805694400295,ime,2021 week 5
