Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,142750.43032412126,853131.3224158698,174629.06193797977,11136.0,32103.792671999974,
IME,12882.767223323295,112087.58400000005,2.881040177793187e6,1.0761627600000002e6,,14222.993399999983,
JL,2991.6327565396446,125494.20000000004,643776.2820916381,365683.5,,58725.06492551997,
LN,6363.321187995782,171678.48,2.7613688921468235e6,388548.1500000001,9752.390617141462,50767.25304000001,891115.6009070644
SD,,,0.0,,,,
JB,,,0.0,,,,
