Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,102339.90782342036,322499.8977402804,1.4335138910881453e6,697006.6479982989,87.0,46692.85556039997,
IME,356594.0383143089,548249.6193018181,1.7831605918079978e6,2.4436511843931684e6,,7618.006176000003,
JL,71640.70131371258,296878.2557458056,1.2830145038405342e6,894048.0824977736,,190389.97230442023,
LN,162940.4418178121,410110.59993632184,2.0561597163715265e6,2.273958795000001e6,0.0,40697.56701696,1.5682424618165302e6
SD,,,0.0,,,,
JB,,,0.0,,,,
