Path,Total
HL_to_IME,-2501.8200123615134
HL_to_JL,979.6083705476868
IME_to_JL,-1078.0365207600935
IME_to_LN,3768.0070862413454
JL_to_LN,1433.9615054881538
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
