Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,257426.05,257220.95,205.09999999997672,0.0007967336639006687
IME,840954.2040000001,839474.2401827273,1479.9638172727282,0.001759862558785339
JL,427568.61,427225.61974796583,342.99025203414203,0.0008021876349485573
LN,437653.6699999999,437653.6699999999,0.0,0.0
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
