Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,154199.44999999998,139448.93955603841,14750.510443961568,0.09565864498194754
IME,716822.4599999998,688015.4920780876,28806.967921912204,0.04018703309312073
JL,180088.64999999997,180088.65000000002,-5.820766091346741e-11,-3.232167097341638e-16
LN,308534.0800000001,304642.66068374756,3891.419316252519,0.01261260771015156
SD,0,0,,
JB,0,0,,
