Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,119885.36923553,1.9846237729325148e6,380814.2949952306,21335.84301492,32103.792671999992,
IME,36609.56576806946,61837.776,918626.1867575134,1.4795545191703413e6,,13454.822926997873,
JL,1040.0,119785.19999999998,1.223859991744056e6,531620.9500000001,,58725.06492552,
LN,3474.296687694889,156841.36,1.9200167380261978e6,662178.6599999999,5500.0,50767.25303999999,881298.0648816393
SD,,,0.0,,,,
JB,,,0.0,,,,
