Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,0.01836816294030929,0.02427653850796396,0.009367866397924533,0.05349055074670379,0.09565864498194754,0.0695823361222229,0.034652408422500725,0.030352951300610477,0.004308612759112222,0.00472593115307357,1.6514990179830078e-16,0.012101176420042626
IME,0.06846214418786131,0.012854576330330063,0.005048178397662638,0.04095791860470961,0.04018703309312073,0.04338793966518595,0.013191736776368108,0.06331744922033691,0.1237203196129296,0.12782407135467672,0.03479813794828845,0.08275128657661646
JL,-1.2858868394756706e-16,-2.031313564778986e-16,-2.0823199039635756e-16,-2.2194410761983082e-16,-3.232167097341638e-16,0.002137505966339687,2.3205280265935546e-16,0.0003385067880010816,0.0,-2.1898181745270727e-16,1.5917497210967244e-16,-5.87136551939287e-16
LN,0.00012580198767151972,0.003130455722111802,-2.0169459343545701e-16,0.013372234378799279,0.01261260771015156,0.0024759223809965496,0.0001437581987100935,2.1622380361449048e-16,3.596058430202582e-16,0.0,0.0,0.0
SD,,,,,,,,,,,,
JB,,,,,,,,,,,,
