Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,-4.517706061270303e-16,0.006360467074218822,0.02601553403895556,0.006010063825338314,0.010512545748213663,0.018260329641567177,0.02676455171146981,0.04984314419726014,0.008174127966331268,0.002395256640555446,0.0,0.0
IME,0.04834118797620835,0.053284653371446285,0.05336179485356486,0.07116096406398262,0.06668629621110231,0.08006407880564687,0.10244611922989341,0.1934450477172605,0.2474626568914498,0.4566927041819438,0.0139276583447893,0.2557924825910507
JL,-1.5946598340596047e-16,0.0,4.820903079262725e-16,1.1627746326648608e-16,-4.0577820605410704e-16,-1.3584043946735574e-16,0.0,0.0011945638920497319,-3.061960501145791e-16,2.4296683110045067e-16,-3.4787062418104233e-16,-6.085009664358043e-16
LN,0.0,3.84106706593554e-16,5.459545798697779e-16,0.0,0.0024978400823199606,0.0023314818624428375,0.0,-4.463668824139673e-16,2.6882720912922075e-16,0.0,0.0,-2.330055282831779e-16
SD,,,,,,,,,,,,
JB,,,,,,,,,,,,
