Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,889222.4000000001,874643.4743594812,14578.925640518893,0.01639513988909736
IME,3.8080747779999995e6,3.5791987808408067e6,228875.9971591928,0.060102810606938346
JL,1.735245e6,1.5157390001120348e6,219505.99988796515,0.1264985635388462
LN,2.270296815e6,2.269550295820674e6,746.5191793260165,0.00032882007955687347
SD,0,0,,
JB,0,0,,
