Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,161346.70467276013,606455.5904112309,1.152224835176879e6,701140.0726643169,0.0,64354.83866279996,
IME,307299.97510283586,759993.752137294,2.8574300500082e6,1.0980993746303874e6,,6596.17185024,
JL,77754.54289748348,500749.8629218042,1.0240964030032093e6,843459.4726980064,,338442.1087240802,
LN,87972.80694576974,519575.39048921893,3.10089519215391e6,881447.3049999997,0.0,72198.83659967997,1.7436876636126726e6
SD,,,0.0,,,,
JB,,,0.0,,,,
