Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,119494.19999999998,1.0552915617582484e6,154199.4500000001,6728.0,55289.86108799998,
IME,1908.047659999999,108588.81600000005,2.3299134033057913e6,716822.46,,11821.576536000011,
JL,4227.249123395205,107585.24000000003,1.2386470729329463e6,180088.65000000002,,146352.07263600014,
LN,8892.823535477854,144332.1,2.7437316782721374e6,308534.08000000025,7150.0,50960.63279999998,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
