Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,119947.80000000002,119947.79999999999,2.9103830456733704e-11,2.426374677712613e-16
IME,113817.312,113817.312,0.0,0.0
JL,119785.20000000001,119785.19999999998,2.9103830456733704e-11,2.4296683110045067e-16
LN,156841.36,156841.36,0.0,0.0
SD,0,0,,
JB,0,0,,
