hour,tech,dispatch,zone,period
1,net_export,-1e-10,hl,2021 week 11
2,net_export,-1e-10,hl,2021 week 11
3,net_export,-1e-10,hl,2021 week 11
4,net_export,-1e-10,hl,2021 week 11
5,net_export,-1e-10,hl,2021 week 11
6,net_export,-1e-10,hl,2021 week 11
7,net_export,-1e-10,hl,2021 week 11
8,net_export,-1e-10,hl,2021 week 11
9,net_export,-1e-10,hl,2021 week 11
10,net_export,-1e-10,hl,2021 week 11
11,net_export,-1e-10,hl,2021 week 11
12,net_export,-1e-10,hl,2021 week 11
13,net_export,-1e-10,hl,2021 week 11
14,net_export,-1e-10,hl,2021 week 11
15,net_export,-1e-10,hl,2021 week 11
16,net_export,-1e-10,hl,2021 week 11
17,net_export,-1e-10,hl,2021 week 11
18,net_export,-1e-10,hl,2021 week 11
19,net_export,-1e-10,hl,2021 week 11
20,net_export,-1e-10,hl,2021 week 11
21,net_export,-1e-10,hl,2021 week 11
22,net_export,-1e-10,hl,2021 week 11
23,net_export,-1e-10,hl,2021 week 11
24,net_export,-1e-10,hl,2021 week 11
25,net_export,-1e-10,hl,2021 week 11
26,net_export,-1e-10,hl,2021 week 11
27,net_export,-1e-10,hl,2021 week 11
28,net_export,-1e-10,hl,2021 week 11
29,net_export,-1e-10,hl,2021 week 11
30,net_export,-1e-10,hl,2021 week 11
31,net_export,-1e-10,hl,2021 week 11
32,net_export,-1e-10,hl,2021 week 11
33,net_export,-1e-10,hl,2021 week 11
34,net_export,-1e-10,hl,2021 week 11
35,net_export,-1e-10,hl,2021 week 11
36,net_export,-1e-10,hl,2021 week 11
37,net_export,-1e-10,hl,2021 week 11
38,net_export,-1e-10,hl,2021 week 11
39,net_export,-1e-10,hl,2021 week 11
40,net_export,-1e-10,hl,2021 week 11
41,net_export,-1e-10,hl,2021 week 11
42,net_export,-1e-10,hl,2021 week 11
43,net_export,-1e-10,hl,2021 week 11
44,net_export,-1e-10,hl,2021 week 11
45,net_export,-1e-10,hl,2021 week 11
46,net_export,-1e-10,hl,2021 week 11
47,net_export,-1e-10,hl,2021 week 11
48,net_export,-1e-10,hl,2021 week 11
49,net_export,-1e-10,hl,2021 week 11
50,net_export,-1e-10,hl,2021 week 11
51,net_export,-1e-10,hl,2021 week 11
52,net_export,-1e-10,hl,2021 week 11
53,net_export,-1e-10,hl,2021 week 11
54,net_export,-1e-10,hl,2021 week 11
55,net_export,-1e-10,hl,2021 week 11
56,net_export,-1e-10,hl,2021 week 11
57,net_export,-1e-10,hl,2021 week 11
58,net_export,-1e-10,hl,2021 week 11
59,net_export,-1e-10,hl,2021 week 11
60,net_export,-1e-10,hl,2021 week 11
61,net_export,-1e-10,hl,2021 week 11
62,net_export,-1e-10,hl,2021 week 11
63,net_export,-1e-10,hl,2021 week 11
64,net_export,-1e-10,hl,2021 week 11
65,net_export,-1e-10,hl,2021 week 11
66,net_export,-1e-10,hl,2021 week 11
67,net_export,-1e-10,hl,2021 week 11
68,net_export,-1e-10,hl,2021 week 11
69,net_export,-1e-10,hl,2021 week 11
70,net_export,-1e-10,hl,2021 week 11
71,net_export,-1e-10,hl,2021 week 11
72,net_export,-1e-10,hl,2021 week 11
73,net_export,-1e-10,hl,2021 week 11
74,net_export,-1e-10,hl,2021 week 11
75,net_export,-1e-10,hl,2021 week 11
76,net_export,-1e-10,hl,2021 week 11
77,net_export,-1e-10,hl,2021 week 11
78,net_export,-1e-10,hl,2021 week 11
79,net_export,-1e-10,hl,2021 week 11
80,net_export,-1e-10,hl,2021 week 11
81,net_export,-1e-10,hl,2021 week 11
82,net_export,-1e-10,hl,2021 week 11
83,net_export,-1e-10,hl,2021 week 11
84,net_export,-1e-10,hl,2021 week 11
85,net_export,-1e-10,hl,2021 week 11
86,net_export,-1e-10,hl,2021 week 11
87,net_export,-1e-10,hl,2021 week 11
88,net_export,-1e-10,hl,2021 week 11
89,net_export,-1e-10,hl,2021 week 11
90,net_export,-1e-10,hl,2021 week 11
91,net_export,-1e-10,hl,2021 week 11
92,net_export,-1e-10,hl,2021 week 11
93,net_export,-1e-10,hl,2021 week 11
94,net_export,-1e-10,hl,2021 week 11
95,net_export,-1e-10,hl,2021 week 11
96,net_export,-1e-10,hl,2021 week 11
97,net_export,-1e-10,hl,2021 week 11
98,net_export,-1e-10,hl,2021 week 11
99,net_export,-1e-10,hl,2021 week 11
100,net_export,-1e-10,hl,2021 week 11
101,net_export,-1e-10,hl,2021 week 11
102,net_export,-1e-10,hl,2021 week 11
103,net_export,-1e-10,hl,2021 week 11
104,net_export,-1e-10,hl,2021 week 11
105,net_export,-1e-10,hl,2021 week 11
106,net_export,-1e-10,hl,2021 week 11
107,net_export,-1e-10,hl,2021 week 11
108,net_export,-1e-10,hl,2021 week 11
109,net_export,-1e-10,hl,2021 week 11
110,net_export,-1e-10,hl,2021 week 11
111,net_export,-1e-10,hl,2021 week 11
112,net_export,-1e-10,hl,2021 week 11
113,net_export,-1e-10,hl,2021 week 11
114,net_export,-1e-10,hl,2021 week 11
