Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,284343.35000000003,275967.12575774186,8376.224242258148,0.029458133071366525
IME,347157.14400000003,329992.69681362493,17164.447186375066,0.0494428747414026
JL,387410.9,387410.9,-4.3655745685100555e-11,-1.1268589935156845e-16
LN,272988.70999999996,271195.1599999999,1793.5500000000466,0.006570051926323425
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
