Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,176226.75,174629.06193797977,1597.6880620202282,0.009066092758450281
IME,1.07616276e6,1.0761627600000002e6,-2.3283064365386963e-10,-2.1635263020425426e-16
JL,365683.50000000006,365683.5,5.820766091346741e-11,1.5917497210967244e-16
LN,388548.1500000001,388548.1500000001,0.0,0.0
SD,0,0,,
JB,0,0,,
