Region,Week1,Week2,Week3,Week4
HL,0.0016750151312455138,0.07019524592724666,0.0423842514644664,1.1810533835560045e-16
IME,0.002027844958769898,0.04934638760734639,0.05313323480576444,0.009923595237589337
JL,0.4901740793951294,0.37091201097056387,0.07532360791778098,0.19486836064329077
LN,0.00017435830306514646,4.4105363896588847e-16,0.0,1.2569726951705312e-16
SD,,,,
JB,,,,
