Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.903014613420112e6,3.2516862302057724e6,3.084463820773682e6,87.0,194601.9011243999,0.0
IME,2.4499917111835834e6,6.918302975958968e6,1.027204957639707e7,0.0,30425.85496960001,0.0
JL,1.4882956484483087e6,3.525642026534063e6,5.964332599115143e6,0.0,753056.6807995806,0.0
LN,1.831442843259007e6,8.397668114933824e6,8.078325657600842e6,150.0,162790.26806784002,6.636419297504116e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
