Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,261822.59999999995,248455.00708654476,13367.592913455184,0.051055916920293314
IME,864834.3,834983.976338155,29850.32366184506,0.034515656538882715
JL,501676.00000000006,501675.99999999994,1.1641532182693481e-10,2.3205280265935546e-16
LN,604904.6299999999,604752.4499999997,152.18000000016764,0.000251576847742375
SD,0,0,,
JB,0,0,,
