Path,Total
HL_to_IME,-1530.8538625159392
HL_to_JL,-1240.8185237971416
IME_to_JL,-752.4909014073831
IME_to_LN,3650.905044484071
JL_to_LN,1984.8924802530162
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
