Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1757748582030907e6,3.880148373539687e6,2.597735421091997e6,290.0000000000001,257419.35465119983,0.0
IME,3.0166779225320704e6,9.38601741927091e6,5.273623265440586e6,0.0,26384.687400959996,0.0
JL,1.8659960546871654e6,3.800769546299033e6,6.177775184953358e6,0.0,1.3614353564633825e6,0.0
LN,1.9438679210677273e6,1.1151158545189671e7,4.648404064999999e6,0.0,288795.34639872,6.987968489728963e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
