Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,108570.36916704013,430159.00116549025,1.3392600306576614e6,819450.7023152892,174.0000000000001,44372.71366919998,
IME,214052.829018541,551485.9770000001,1.8376948121451633e6,2.289288921392326e6,,6860.1022848,
JL,106591.92967679902,272047.1121995943,431771.7202810145,1.8397857338949267e6,,162134.32271130022,
LN,171169.24277774265,545051.4850000001,2.365872837079465e6,1.7561342257077273e6,150.0,40697.56701696,1.7350907889071153e6
SD,,,0.0,,,,
JB,,,0.0,,,,
