STOR,SOLAR,COAL,WIND,HYDRO
0.0,0.0,4323.473332071779,2360.75,51.13956774257667
0.0,0.0,4354.5,1988.35,274.16929981435646
0.0,0.0,3958.5,2101.4,557.1192998143551
0.0,0.0,3950.25,2380.7,286.0692998143561
0.0,0.0,3996.9192998143562,2620.1,0.0
0.0,0.0,4360.625,2872.8,17.412269814355113
0.0,41.52,4036.0565654361535,2726.5,871.1432894999998
0.0,152.23999999999978,4456.655265436154,2320.85,871.1432894999998
0.0,266.42,4906.3480313736545,2394.0,871.1432894999998
0.0,390.98,5704.625,1576.05,871.1432894999998
0.0,539.7600000000001,6080.0,758.1,1612.047156617802
0.0,574.36,6080.0,392.35,1208.3635649681537
0.0,574.36,6080.0,279.30000000000007,1169.867764968153
0.0,484.40000000000003,6080.0,319.2,1479.299934968154
0.0,373.68,6080.0,465.50000000000006,1336.4776331243274
0.0,283.72,6080.0,678.3,1273.9892566178023
0.0,121.09999999999991,6080.0,917.7,1719.456902367804
0.0,0.0,6080.0,1157.1,1435.0941023678033
0.0,0.0,5760.606912867804,1662.5,871.1432895
0.0,0.0,5154.907012867804,2586.85,871.1432895
0.0,0.0,4600.181062477316,2793.0,871.1432895
0.0,0.0,4459.7055153899655,2600.15,871.1432895
0.0,0.0,3725.375,2573.55,871.1432895
0.0,0.0,3569.095896213324,2660.0,485.2070494999996
0.0,0.0,3602.097645713324,2739.7999999999997,0.0
0.0,0.0,3475.125,2753.1,0.0
0.0,0.0,3475.125,2739.7999999999997,8.629045713324558
0.0,0.0,3475.125,2513.7,234.729045713324
0.0,0.0,3600.25,2374.0499999999997,249.25404571332365
0.0,0.0,3891.9592896752306,2513.7,1003.0477090800932
0.0,38.059999999999995,4135.75,2593.5,794.7520048899664
0.0,141.86,4412.5,2334.1499999999996,799.2207048899663
0.0,311.4,4864.702707867283,1842.0500000000002,1195.3284270226832
0.0,477.48,4554.25,2866.15,546.9581519773164
0.0,640.1,5479.75,2114.7,879.7508640780343
0.0,702.38,5479.75,1097.25,862.5357149219653
0.0,664.32,5479.75,505.4,1340.8999149219653
0.0,653.94,5604.875,319.2,1671.7270849219658
0.0,588.2,5730.0,345.79999999999995,1320.296906227315
0.0,390.98,5567.304947753192,498.75,1737.102758474123
0.0,159.16,5479.75,791.3499999999999,1954.1279362273153
0.0,6.92,5479.75,1263.5,1468.1551362273158
0.0,0.0,4850.200993454631,2227.75,762.4302427726839
0.0,0.0,3475.125,3704.05,979.8563362273162
0.0,0.0,3475.125,4003.2999999999997,871.1432895
0.0,0.0,3475.125,3890.2499999999995,871.1432895
0.0,0.0,3475.125,3743.95,871.1432895
0.0,0.0,3475.125,3617.6000000000004,0.0
0.0,0.0,3475.125,3477.9500000000003,0.0
0.0,0.0,3724.6318477333502,3344.95,124.90578640467447
