Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.169498697169135e6,3.26661756785806e6,2.611543726013282e6,0.0,257419.35465119977,0.0
IME,3.008058601908913e6,8.950270170143245e6,5.274814859738252e6,0.0,26384.687400960003,0.0
JL,1.8635480472257272e6,3.551762278434089e6,6.171010735218446e6,0.0,1.360862740029909e6,0.0
LN,1.9436947493043668e6,1.0182044867678054e7,4.647938523216326e6,150.0,288795.34639871994,6.975781230891654e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
