Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,0.010894263630283573,0.013620240962013721,0.014663897637958917,0.03546930582438392,0.0730679627306636,0.04642520630407971,0.03708813211446524,0.03800422893868895,0.004885511473850396,0.003274119845347759,9.1184912470821e-17,0.008566121150287542
IME,0.06154686749791532,0.019266682496694887,0.008301531514936544,0.04944287474140268,0.04367320258283126,0.047233157908062665,0.019950537601855743,0.07449899185974641,0.13294842763884526,0.14853336654327154,0.03387751670928018,0.09425624650579703
JL,-1.374608360917674e-16,-1.7334397376390384e-16,0.0,-1.1268589935156845e-16,-3.54093333248172e-16,0.0016019651208727772,2.0439227151079802e-16,0.0006001189508374713,-5.5190620393355885e-17,-1.34035411502027e-16,2.9626579603200327e-17,-5.91288569696644e-16
LN,6.774686877967443e-5,1.1353970622886461e-16,-3.9483668870818567e-17,0.006570051926323425,0.00938894977937624,0.0024299112157192713,0.0001204702824018139,8.703231563552912e-17,3.466012133688199e-16,0.0,0.0,-3.7819743607483594e-17
SD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
