Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,0.017037454371832794,0.018025731013043444,0.010305988963700706,0.06496564766704158,0.12487754770638404,0.05892927971099271,0.04471850977220682,0.033299255044823686,0.003932507940102755,0.004137863685946205,1.6514990179830078e-16,0.011691607813221193
IME,0.06741602397651256,0.012716502460809798,0.0051781587139269345,0.04033756077289034,0.03970983571735175,0.04377834454423163,0.012701362341528227,0.06286644833497995,0.12474462790056062,0.1278586501124356,0.03574915767224521,0.0815118220455576
JL,-1.2858868394756706e-16,-2.031313564778986e-16,-2.0823199039635756e-16,-2.2194410761983082e-16,-3.232167097341638e-16,0.002137505966339687,2.3205280265935546e-16,0.0003385067880010816,0.0,-2.1898181745270727e-16,1.5917497210967244e-16,-5.87136551939287e-16
LN,0.00012580198767151972,0.0,-2.0169459343545701e-16,0.013372234378799279,0.01279231427611677,0.0024759223809965496,0.0001437581987100935,2.1622380361449048e-16,3.596058430202582e-16,0.0,0.0,0.0
SD,,,,,,,,,,,,
JB,,,,,,,,,,,,
