Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.336529616e6,1.0179675216744395e6,318562.0943255604,0.2383501947970006
IME,3.6839985429999996e6,2.9949308225487377e6,689067.7204512622,0.18704342914591165
JL,1.726785e6,1.1889211621722584e6,537863.8378277415,0.3114828063874434
LN,2.6840881300000004e6,2.683660531299959e6,427.5987000413006,0.00015930874074589367
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
