Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,141813.61249180982,513288.86064955423,1.1671578266160572e6,741938.6592344368,261.0,48142.94424239998,
IME,362912.37263389496,745530.919080577,2.0453636457027805e6,1.8696956105422357e6,,7756.515379200002,
JL,128265.6045855954,420840.7298733609,1.0408863864795255e6,1.0574033266935449e6,,193781.4805190801,
LN,185506.2964810064,422786.98,2.6174175905959313e6,1.7897363215100896e6,0.0,40697.56701696001,1.6134843353028938e6
SD,,,0.0,,,,
JB,,,0.0,,,,
