Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,284343.35000000003,284343.34999999986,1.4551915228366852e-10,5.117726589479533e-16
IME,347157.14400000003,347157.144,8.731149137020111e-11,2.515042333975449e-16
JL,387410.9,387410.9,-4.3655745685100555e-11,-1.1268589935156845e-16
LN,272988.70999999996,272988.70999999996,2.9103830456733704e-11,1.0661184653656082e-16
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
