Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,143921.40000000002,143921.3999999999,1.1641532182693481e-10,8.088812492578226e-16
IME,97527.024,97527.02399999998,2.9103830456733704e-11,2.984181128784746e-16
JL,125148.2,125148.19999999998,1.4551915228366852e-11,1.1627746326648608e-16
LN,138863.78,138863.78,0.0,0.0
SD,0,0,,
JB,0,0,,
