Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,488483.65,488483.65000000014,-1.3096723705530167e-10,-2.6810976591601717e-16
IME,1.2482612999999998e6,1.2482612999999993e6,4.656612873077393e-10,3.730479245873755e-16
JL,527332.91,527332.91,-2.9103830456733704e-11,-5.5190620393355885e-17
LN,755722.9,755722.8999999998,2.6193447411060333e-10,3.466012133688199e-16
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
