Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.745439224086831e6,5.099801419238279e6,3.0657366639105915e6,712.0000000000001,190463.96092359987,0.0
IME,2.3280398295345735e6,6.374983054033712e6,9.99103257395226e6,0.0,29987.90107840001,0.0
JL,1.3682505648740472e6,3.5065155013022013e6,5.066219100963913e6,0.0,746402.1476357807,0.0
LN,1.8334883191573573e6,8.722144207531115e6,8.089472773384341e6,150.00000000000017,162790.26806784002,6.703577831268609e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
