Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,613508.8485431516,0.10998766931469187
IME,1.5163926692999998e7,2.534244879003876e6,0.16712326103328756
JL,9.363135e6,2.7145784179599616e6,0.2899219564771801
LN,9.926800915000001e6,8479.921978482977,0.0008542451945086657
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,5.870812067485472e6,0.14665356159511841
