Path,Total
HL_to_IME,-2624.7486992960025
HL_to_JL,1002.1841428180687
IME_to_JL,-1028.62947030356
IME_to_LN,3833.8241022428156
JL_to_LN,1399.41488136589
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
