Region,Week1,Week2,Week3,Week4
HL,0.0850433731058956,0.1363997420901774,0.21593627156760495,0.05499104559675502
IME,0.13370021452003977,0.2734663115184606,0.17875765534883498,0.12858684037141996
JL,0.2258248949031758,0.42696545888598886,0.29430541461231524,0.1348683890090993
LN,0.0006499482755635375,0.00020971930149740983,0.00013279667776738507,0.002651687403274654
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
