Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,340349.0,337433.5292326208,2915.4707673792145,0.008566121150287542
IME,1.1714095800000003e6,1.060996909868268e6,110412.6701317322,0.09425624650579703
JL,369157.69999999995,369157.7000000001,-2.1827872842550278e-10,-5.91288569696644e-16
LN,769540.6599999999,769540.66,-2.9103830456733704e-11,-3.7819743607483594e-17
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
