Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,107268.0,107267.99999999999,1.4551915228366852e-11,1.356594252560582e-16
IME,88167.744,88004.448,163.2960000000021,0.0018521059130196423
JL,107125.06,107125.06000000001,-1.4551915228366852e-11,-1.3584043946735574e-16
LN,139413.47999999998,139413.47999999992,5.820766091346741e-11,4.1751816907136533e-16
SD,0,0,,
JB,0,0,,
