Index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.72004558241906,0.0,0.0,0.0,0.0,277.8557184745471,1230.6503551467188,1630.029478020001,1537.8950980200018,1511.8462330200014,912.5822409290911,62.929242106668084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.63650023999986,122.17145601956685,0.0,0.0,27.66171603909129,0.0,0.0,0.0,0.0,138.1871604027274,1098.7203279299995,1384.1861076300013,117.35759162976444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.47951580818244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.4408621218195,1315.1499530309093,2041.6954075763638,2532.1135893945457,4199.277686349091,4985.323671818183,5246.418662727274,5746.030372727274,5483.298247866365,6471.513820557272,5325.368522436366,5334.242999133335,5564.712095163637,5468.406841784546,6066.324774230001,6638.560966284547,6695.7587104936365,6226.106851402729,6084.580033220913,5275.870010493638,3848.421317272728,2498.6116867000014,2279.4017727127293,2147.5441614463634,2442.5397569009083,2569.6852114463627,2460.7033932645445,2042.9397569009084,2902.8297734281814,3799.9863713509076,4414.461394078181,4737.277855896367,4727.807894760001,5558.624160196364,4039.8131818327256,3974.87473298424,4587.627045469091,4724.798780032728,5362.032355669089,6097.1201987933355,6427.907140523638,5808.540758705457,5913.6782768872745,6080.012002432729,5800.366034259999,4838.075048560001,4153.039773610001,3419.5445545000002,3297.811124499999,3297.811124499999,3297.811124499999,3297.811124499999,4746.626436400001,5404.31405128364,5179.509283101822,5018.180257647274,4479.0620398836345,4745.825117247274,2594.453556501819,1792.8144428654546,1855.6011246836388,1687.0382421654567,2113.9051562472723,2825.2052119200007,3306.800165347274,2232.1387608018185,2318.2374108018203,1653.061715347274,1208.303610374549,812.3472478563631,1277.9388943999988,1961.9469089900003,2696.1986089900006,2914.162245353637,2787.0167908081826,2659.8713362627277,3939.1755586263657,4903.325958445456,5226.54402208182,5387.361189354547,4679.596670609092,4957.885258763637,2804.5996030090923,2089.1258802818193,2073.3989821000014,2443.7027518545437,3874.237335154547,5560.423474418184,5980.319140190909,5628.8592129181825,6403.904080918181,6506.0228130999985,5531.269649354546,2697.363020218182,6.536113808183472
