Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,84180.6,1.221447494573244e6,250114.28350331535,6614.937792919948,53267.89109497068,
IME,6197.800837257557,70581.58031912289,2.0751863395932894e6,853849.7261903181,,11712.827374000013,
JL,2224.3118186948764,67892.12,641092.6067641284,501675.99999999994,,146352.07263600003,
LN,2851.000140373205,116933.14,2.2834827516853483e6,604817.6699999997,3630.0,50960.63279999998,890052.0907742893
SD,,,0.0,,,,
JB,,,0.0,,,,
