Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,873380.18,873371.146307653,9.033692347002216,1.0343367703858605e-5
IME,1.282958452e6,1.2777787823425764e6,5179.669657423743,0.0040372855795518334
JL,1.621635e6,1.3207515250421085e6,300883.4749578915,0.18554327882531613
LN,1.726461265e6,1.7264612649999992e6,7.566995918750763e-10,4.382951458080216e-16
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
