Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,87763.18766173374,363507.1140608977,927055.1945631666,756870.7026013738,87.00000000000011,47272.8910332,
IME,187684.7924634876,558942.3529950253,2.1518915627242294e6,2.377806147503709e6,,7387.157504000003,
JL,84690.95234232389,326676.84148448,1.1549379178784995e6,960808.1103334046,,193781.48051908019,
LN,139783.7245028487,410129.3350000002,2.143613378329376e6,2.273958795000001e6,0.0,40697.567016960005,1.5796918648933503e6
SD,,,0.0,,,,
JB,,,0.0,,,,
