CHARGE
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
607.1192957305883
3945.8896424426644
4483.925210802658
3052.66182468266
0.0
0.0
0.0
0.0
2513.3882730676614
7438.142516333772
4154.827432774649
320.1248380800007
2203.8144891599986
0.0
2046.9072445800011
426.9072445799993
0.0
0.0
0.0
0.0
0.0
6288.461338283147
9256.578947368422
5468.117609085275
9256.578947368422
9256.578947368422
0.0
791.3078955013291
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8375.189239571473
0.0
0.0
4301.962158089202
0.0
0.0
0.0
0.0
6625.0
0.0
2631.5789473684213
0.0
0.0
0.0
0.0
0.0
0.0
271.31640446775464
4476.951119241459
7767.74170549468
8799.716293267506
8125.979197903469
4364.802597368421
5416.2501936074295
0.0
303.5582781229664
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
857.8449499375008
2631.5789473684213
116.44549039093316
0.0
0.0
0.0
0.0
0.0
0.0
83.30263591022594
0.0
0.0
4903.214015689152
0.0
4488.728680428983
2820.7923369017126
1666.2659885417122
0.0
0.0
0.0
0.0
0.0
2631.5789473684213
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2631.5789473684213
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5515.835911318691
2672.855924514876
0.0
0.0
0.0
0.0
9256.578947368422
9256.578947368422
9256.578947368422
574.6817389756985
2972.6755843631013
7962.734658031705
2158.90336300532
144.48081138531984
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1646.6614712771402
2631.5789473684213
0.0
0.0
0.0
0.0
988.8037502991949
0.0
3394.4018751495973
1052.6315789473686
