Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.7939500819899726e6,5.090249615110721e6,3.0242502300335504e6,712.0,190831.67055119987,0.0
IME,2.3236471712046354e6,6.364818570041532e6,1.0010818240138946e7,0.0,30237.987891200013,0.0
JL,1.330613943296928e6,3.5366290444373647e6,5.0718358706747275e6,0.0,749518.7727883605,0.0
LN,1.8337093223316737e6,8.713428684754856e6,8.085467350403675e6,150.0,162790.26806784002,6.720378979750261e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
