Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.4428360880000002e6,1.3022912059183195e6,140544.88208168076,0.0974087654520052
IME,4.512019186e6,3.875101024590611e6,636918.1614093888,0.14116033978437714
JL,2.22756e6,1.7032222352582952e6,524337.7647417049,0.23538659553130103
LN,2.728290285e6,2.72539235655271e6,2897.9284472902655,0.0010621774608160015
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
