Path,Total
HL_to_IME,-2624.9078426574583
HL_to_JL,1005.0695578055436
IME_to_JL,-1020.5153910053325
IME_to_LN,3849.2124784120465
JL_to_LN,1386.8929949108033
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
